link,inclusion_order,title,qualifies,authors,publication,doi,year,reason for disqualification
https://search.proquest.com/docview/2033708792?accountid=14507,116,Native ladybird decline caused by the invasive harlequin ladybird &lt;i&gt;Harmonia axyridis&lt;/i&gt;: evidence from a long‐term field study,FALSE,"Brown, Peter M J; Roy, HE",NA,NA,2018,not bio recs data
"http://www.mayococo.ie/en/media/Media,30000,en.pdf",117,BALLINROBE BIODIVERSITY MANAGEMENT PLAN,FALSE,NA,NA,NA,2018,duplicate already included
https://www.ingentaconnect.com/content/mts/mtsj/2018/00000052/00000001/art00004,118,SPLASSH: A Collaborative Web-Based Application That Crowdsources Environmental Data in Real Time,FALSE,NA,NA,NA,2018,text not available
https://search.proquest.com/docview/1989132428?accountid=14507,119,"Join the binoculars-wielding army in the name of citizen science, says John Ingham",FALSE,"Ingham, J",NA,NA,2018,not original research – news
http://abc.museucienciesjournals.cat/files/ABC_41-1_pp_19-32.pdf,120,Short–term effects of horse grazing on spider assemblages of a dry meadow (Western France),FALSE,NA,NA,NA,2018,wrong geographic area
http://nhm.openrepository.com/nhm/handle/10141/622322,121,Identification Trainers for the Future: Developing the next generation of expert naturalists at the Angela Marmont Centre for UK Biodiversity,FALSE,NA,NA,NA,2018,not bio recs data
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030027263&doi=10.1016%2fj.envpol.2017.09.020&partnerID=40&md5=389cbbc23e1bfbab648ccb43c2aac942,122,"Citizen science identifies the effects of nitrogen deposition, climate and tree species on epiphytic lichens across the UK",FALSE,"Welden, NA; Wolseley, PA; Ashmore, MR",ENVIRONMENTAL POLLUTION,10.1016/j.envpol.2017.09.020,2018,Targeted survey with coverage estimates. Borderline ineligible.  This is a survey but it is on the slippery slope of being bio recs data.  Survey doesn’t really produce species location date records explicitly though that information is there.  Analysis is done more like analysis of surveys or experiments than analysis of bio recs data.
https://academic.oup.com/bioscience/advance-article/doi/10.1093/biosci/bix150/4797265,123,The Risks and Opportunities of Translating Terrestrial Biodiversity Offsets to the Marine Realm,FALSE,NA,NA,NA,2018,review
"http://www.mayococo.ie/en/media/Media,30002,en.pdf",124,Ballinrobe Biodiversity Management Plan. Report prepared for Mayo County Council,TRUE,NA,NA,NA,2018,NA
https://www.sciencedirect.com/science/article/pii/S1470160X18303443,125,Prior specification in Bayesian occupancy modelling improves analysis of species occurrence data,TRUE,NA,NA,NA,2018,NA
https://search.proquest.com/docview/2049613861?accountid=14507,126,"Climate, landscape, habitat, and woodland management associations with hazel dormouse &lt;i&gt;Muscardinus avellanarius&lt;/i&gt; population status",FALSE,"Goodwin, Cecily E D; Suggitt, AJ; Bennie, J; Silk, MJ; Duffy, JP; Nida Al‐Fulaij; Bailey, S; Hodgson, DJ; McDonald, RA",NA,NA,2018,borderline eligible but the records are from gridded plots laid out and monitored according to a protocol.  The gridded nature of plots makes this not like bio recs data I think.  But this is borderline.
https://search.proquest.com/docview/1993163318?accountid=14507,127,SPRING FLING,FALSE,NA,NA,NA,2018,not bio recs; not research
http://onlinelibrary.wiley.com/doi/10.1111/aab.12410/full,128,“Ecological Armageddon”–more evidence for the drastic decline in insect numbers,FALSE,NA,NA,NA,2018,not original research
https://journals.ku.edu/jbi/article/view/6975,129,An open-access platform for camera-trapping data,FALSE,NA,NA,NA,2018,wrong geographic area
https://www.nomos-elibrary.de/10.5771/9783845252070/die-entwicklung-des-oekosystemansatzes-im-voelkerrecht-und-im-recht-der-europaeischen-union,130,Die Entwicklung des Ökosystemansatzes im Völkerrecht und im Recht der Europäischen Union,FALSE,NA,NA,NA,2018,not english language
NA,131,British phenological records indicate high diversity and extinction rates among late-summer-flying pollinators,TRUE,"Balfour, NJ; Ollerton, J; Castellanos, MC; Ratnieks, FLW",Biological Conservation,10.1016/j.biocon.2018.04.028,2018,NA
http://onlinelibrary.wiley.com/doi/10.1002/jwmg.21349/full,132,Seasonal and diel signature of eastern hellbender environmental DNA,FALSE,NA,NA,NA,2018,wrong geographic area
https://books.google.com/books?hl=en&lr=&id=_5JRDwAAQBAJ&oi=fnd&pg=PA172&dq=%E2%80%9Cbiological+records%E2%80%9D+%E2%80%9Cunited+kingdom%E2%80%9D+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=LLHrnKbPaN&sig=27rOdVpByz7FNOiLhGobmI8eGr8,133,"Ixodes acuminatus Neumann, 1901",FALSE,NA,NA,NA,2018,data publication presents maps based on records collected for this book
https://search.proquest.com/docview/2053882824?accountid=14507,134,Underground cryptic speciation within the Maghreb: Multilocus phylogeography sheds light on the diversification of the checkerboard worm lizard Trogonophis wiegmanni,FALSE,"Salvi, D; Perera, A; Harris, D James; Sampaio, FL; Carranza, S",NA,NA,2018,wrong geographic area
NA,135,Recognition of pigment network pattern in dermoscopy images based on fuzzy classification of pixels,FALSE,"Luis Garcia-Arroyo, J; Garcia-Zapirain, B",COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,10.1016/j.cmpb.2017.10.005,2018,NA
https://www.sciencedirect.com/science/article/pii/S0959378017309536,136,Urban transformation stories for the 21st century: Insights from strategic conversations,FALSE,NA,NA,NA,2018,not bio recs data
https://onlinelibrary.wiley.com/doi/abs/10.1111/geb.12742,137,Ocean current connectivity propelling the secondary spread of a marine invasive comb jelly across western Eurasia,TRUE,NA,NA,NA,2018,NA
https://academic.oup.com/bioscience/article-abstract/68/4/264/4913793,138,Population Abundance and Ecosystem Service Provision: The Case of Birds,FALSE,NA,NA,NA,2018,review
https://search.proquest.com/docview/2014683337?accountid=14507,139,She's a Gael girl,FALSE,NA,NA,NA,2018,not research – news
https://www.sciencedirect.com/science/article/pii/S0006320717312454,140,The influence of hedgerow structural condition on wildlife habitat provision in farmed landscapes,FALSE,NA,NA,NA,2018,review
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0191737,141,Seasonal variation in environmental DNA detection in sediment and water samples,FALSE,NA,NA,NA,2018,not bio recs data
https://www.learntechlib.org/p/183583/,142,Collaborative design of Open Educational Practices: An Assets based approach,FALSE,NA,NA,NA,2018,not biology
https://www.frontiersin.org/articles/10.3389/fevo.2017.00175,143,Our House Is Burning: Discrepancy in Climate Change vs. Biodiversity Coverage in the Media as Compared to Scientific Literature,FALSE,NA,NA,NA,2018,review
http://www.mdpi.com/2306-5729/3/1/1,144,World Ocean Isopycnal Level Absolute Geostrophic Velocity (WOIL-V) Inverted from GDEM with the P-Vector Method,FALSE,NA,NA,NA,2018,not biology
https://riojournal.com/article_preview.php?id=23394,145,Defining principles for mobile apps and platforms development in citizen science,FALSE,NA,NA,NA,2018,review
https://search.proquest.com/docview/2010299601?accountid=14507,146,Population variability in species can be deduced from opportunistic citizen science records: a case study using British butterflies,TRUE,"Mason, SC; Hill, JK; Thomas, CD; Powney, GD; Fox, R; Brereton, T; Oliver, TH",NA,NA,2018,NA
http://journals.sagepub.com/doi/abs/10.1177/2399808318762436,147,Automated classification metrics for energy modelling of residential buildings in the UK with open algorithms,FALSE,NA,NA,NA,2018,not biology
NA,148,The second Herschel-ATLAS Data Release - III. Optical and near-infrared counterparts in the North Galactic Plane field,FALSE,"Furlanetto, C; Dye, S; Bourne, N; Maddox, S; Dunne, L; Eales, S; Valiante, E; Smith, MW; Smith, DJB; Ivison, RJ; Ibar, E",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,10.1093/mnras/sty151,2018,NA
https://search.proquest.com/docview/1986062537?accountid=14507,149,Comment on “Can assimilation of crowdsourced data in hydrological modelling improve flood prediction?” by Mazzoleni et al. (2017),FALSE,"Viero, DP",NA,NA,2018,not bio recs data
https://www.sciencedirect.com/science/article/pii/S2211467X17300949,150,"Energy system modeling: Public transparency, scientific reproducibility, and open development",FALSE,NA,NA,NA,2018,not biology
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045990324&doi=10.3390%2frs10040537&partnerID=40&md5=c684cecc01299e2dda2e56ddc2f41afe,151,A combined approach to classifying land surface cover of urban domestic gardens using citizen science data and high resolution image analysis,FALSE,"Baker, F; Smith, CL; Cavan, G",Remote Sensing,10.3390/rs10040537,2018,not bio recs data
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3141381,152,People-Led Innovation: Toward a Methodology for Solving Urban Problems in the 21st Century,FALSE,NA,NA,NA,2018,not bio recs data
https://academic.oup.com/jue/article-abstract/4/1/juy004/4959202,153,Sweet flowers are slow and weeds make haste: anthropogenic dispersal of plants via garden and construction soil,FALSE,NA,NA,NA,2018,not bio recs data
https://www.tandfonline.com/doi/abs/10.1080/00958964.2017.1417223,154,Space-timeScapes as ecopedagogy,FALSE,NA,NA,NA,2018,not bio recs data
https://search.proquest.com/docview/2019065548?accountid=14507,155,Boundary spanning at the science–policy interface: the practitioners’ perspectives,FALSE,"Bednarek, AT; Wyborn, C; Cvitanovic, C; Meyer, R; Colvin, RM; Addison, P F E; Close, SL; Curran, K; Farooque, M; Goldman, E; Hart, D; Mannix, H; McGreavy, B; Parris, A; Posner, S; Robinson, C; Ryan, M; Leith, P",NA,NA,2018,not bio recs data
https://www.tandfonline.com/doi/abs/10.2989/00306525.2017.1380085,156,An updated assessment of the seabird populations breeding at Príncipe and Tinhosas,FALSE,NA,NA,NA,2018,wrong geographic area
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046766595&doi=10.1080%2f00218839.2018.1460911&partnerID=40&md5=c5796d029e78684535d60aff7961e599,157,"Multi-country loss rates of honey bee colonies during winter 2016/2017 from the COLOSS survey [Tasas de pérdida de colonias de abejas melíferas en varios países durante el invierno 2016/17, según el estudio de COLOSS]",FALSE,"Brodschneider, R; Gray, A; Adjlane, N; Ballis, A; Brusbardis, V; Charrière, J-D; Chlebo, R; Coffey, MF; Dahle, B; de Graaf, DC; Maja Dražić, M; Evans, G; Fedoriak, M; Forsythe, I; Gregorc, A; Grzęda, U; Hetzroni, A; Kauko, L; Kristiansen, P; Martikkala, M; Martín-Hernández, R; Aurelio Medina-Flores, C; Mutinelli, F; Raudmets, A; A Ryzhikov, V; Simon-Delso, N; Stevanovic, J; Uzunov, A; Vejsnæs, F; Wöhl, S; Zammit-Mangion, M; Danihlík, J",Journal of Apicultural Research,10.1080/00218839.2018.1460911,2018,not bio recs data – survey sent to beekeepers
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043761935&doi=10.13156%2farac.2017.17.7.331&partnerID=40&md5=692eb0b62ac9ffafe25146d93e9e61b0,158,Spatiotemporal Variation in House Spider Phenology at a National Scale Using Citizen Science,TRUE,"Hart, AG; Nesbit, R; Goodenough, AE",Arachnology,10.13156/arac.2017.17.7.331,2018,NA
https://ore.exeter.ac.uk/repository/handle/10871/32976,159,Hazel Dormouse ecology and conservation in woodlands,FALSE,NA,NA,NA,2018,full text not available; likely not bio recs data like previously disqualified study
https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.14168,160,Interdisciplinary knowledge exchange across scales in a globally changing marine environment,FALSE,NA,NA,NA,2018,review
http://search.proquest.com/openview/74418e5f89726e2aa47d0916d2db5754/1?pq-origsite=gscholar&cbl=396529,161,Co-creation and open innovation: Systematic literature review,FALSE,"Ramirez, Maria-S; Garcia-Penalvo, Francisco-J",COMUNICAR,10.3916/C54-2018-01,2018,NA
https://www.researchgate.net/profile/Vanessa_Kirkbride/publication/324476896_Wignall_et_al_2018_-_SNH_Commissioned_Report_1014_-_A_climate_change_risk-based_assessment_for_nationally_and_internationally_important_geoheritage_site_in_Scotland_including_all_Earth_science_feature/data/5acf408b0f7e9b18965b1322/Wignal-et-al-2018-SNH-Commissioned-Report-1014-A-climate-change-risk-based-assessment-for-nationally-and-internationally-important-geoheritage-site-in-Scotland-including-all-Earth-science-features.pdf,162,A climate change risk-based assessment for nationally and internationally important geoheritage sites in Scotland including all Earth science features in Sites of …,FALSE,NA,NA,NA,2018,not bio recs data
https://www.sciencedirect.com/science/article/pii/S1470160X17306374,163,Simple family-level parrotfish indicators are robust to survey method,FALSE,NA,NA,NA,2018,wrong geographic area
https://link.springer.com/article/10.1007/s40726-018-0083-y,164,"Causes, Assessment, and Treatment of Nutrient (N and P) Pollution in Rivers, Estuaries, and Coastal Waters",FALSE,NA,NA,NA,2018,not bio recs data
https://www.sciencedirect.com/science/article/pii/S0167880917305236,165,A novel approach to evaluating relationships between soil test and runoff P at landscape scales by integrating farmer knowledge on soil drains,FALSE,NA,NA,NA,2018,not bio recs data
http://sro.sussex.ac.uk/id/eprint/74594,166,Pollination ecosystem services and the urban environment,FALSE,NA,NA,NA,2018,not bio recs data. This uses experimental citizen science programs.
NA,167,The European Bioinformatics Institute in 2017: data coordination and integration,FALSE,"Cook, CE; Bergman, MT; Cochrane, G; Apweiler, R; Birney, E",NUCLEIC ACIDS RESEARCH,10.1093/nar/gkx1154,2018,NA
https://search.proquest.com/docview/2039324260?accountid=14507,168,NBN Co Appoints Corporate Affairs Lead,FALSE,NA,NA,NA,2018,not research
NA,169,"A 30-Min Nucleic Acid Amplification Point-of-Care Test for Genital Chlamydia trachomatis Infection in Women: A Prospective, Multi-center Study of Diagnostic Accuracy",FALSE,"Harding-Esch, EM; Cousins, EC; Chow, S-L C; Phillips, LT; Hall, CL; Cooper, N; Fuller, SS; Nori, A., V; Patel, R; Thomas-William, S; Whitlock, G; Edwards, SJE; Green, M; Clarkson, J; Arlett, B; Dunbar, JK; Lowndes, CM; Sadiq, ST",EBIOMEDICINE,10.1016/j.ebiom.2017.12.029,2018,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019642611&doi=10.1080%2f17538947.2017.1326984&partnerID=40&md5=9ecb41076f113a87c5d52f7bc73b5331,170,Ad-hoc combination and analysis of heterogeneous and distributed spatial data for environmental monitoring–design and prototype of a web-based solution,FALSE,"Wiemann, S; Karrasch, P; Bernard, L",International Journal of Digital Earth,10.1080/17538947.2017.1326984,2018,not bio recs data
https://www.taylorfrancis.com/books/e/9781351403344/chapters/10.4324%2F9780203733301-9,171,Community-driven approaches to sustainable intensification in river deltas: Lessons from the Ganges and Mekong Rivers,FALSE,NA,NA,NA,2018,wrong geographic area
https://www.sciencedirect.com/science/article/pii/S0378112717314160,172,Predisposition of forests to biotic disturbance: Predicting the distribution of Acute Oak Decline using environmental factors,FALSE,NA,NA,NA,2018,borderline but this is about a disease – ie symptoms are reported rather than a species being reported
https://www.sciencedirect.com/science/article/pii/S0167880918300501,173,Enhancing agricultural landscapes to increase crop pest reduction by vertebrates,FALSE,NA,NA,NA,2018,review
http://jwcc.iwaponline.com/content/early/2018/05/11/wcc.2018.051.short,174,Basic theories and methods of watershed ecological regulation and control system,FALSE,NA,NA,NA,2018,review
https://www.sciencedirect.com/science/article/pii/S0160412018302460,175,Applications of low-cost sensing technologies for air quality monitoring and exposure assessment: How far have they gone?,FALSE,NA,NA,NA,2018,review
https://www.researchgate.net/profile/Jolyon_Medlock/publication/322922070_Surveillance_of_British_ticks_An_overview_of_species_records_host_associations_and_new_records_of_Ixodes_ricinus_distribution/links/5a9ea06d0f7e9b80dfb4e6cf/Surveillance-of-British-ticks-An-overview-of-species-records-host-associations-and-new-records-of-Ixodes-ricinus-distribution.pdf,176,Ticks and Tick-borne Diseases,TRUE,NA,NA,NA,2018,NA
