Google Scholar search results done through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search terms: all of the words: “citizen science” species “United Kingdom”; none of the words: disease book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,"HT Fulgencio, R Orij, H Le Fever",MEASUREMENT OF ORGANIZATIONAL SOCIAL VALUE USING SYSTEMS THINKING,,researchgate.net,,https://www.researchgate.net/profile/Harry_Fulgencio/publication/304778399_Mapping_and_conceptualizing_the_measurement_of_organizational_social_value_using_systems_thinking/links/577a60e608ae213761c9b507/Mapping-and-conceptualizing-the-measurement-of-organizational-social-value-using-systems-thinking.pdf,,513,2018-06-08,PDF,,,,,,,,0,0,0,3,
6,"G Hambrecht, M Rockman",International approaches to climate change and cultural heritage,2017,American Antiquity,cambridge.org,https://www.cambridge.org/core/journals/american-antiquity/article/international-approaches-to-climate-change-and-cultural-heritage/0F0B8408889E4A12817FB922397C6ED8,"https://scholar.google.com/scholar?cites=9620161121426169967&as_sdt=2005&sciodt=0,5&hl=en&num=20",514,2018-06-08,,,,,,,,,6,6,3,2,1
7,"M Fjeld, P Woźniak, J Cowls, B Nardi",Ad hoc encounters with big data: Engaging citizens in conversations around tabletops,2015,First Monday,journals.uic.edu,http://journals.uic.edu/ojs/index.php/fm/article/view/5611,"https://scholar.google.com/scholar?cites=3213348460779353010&as_sdt=2005&sciodt=0,5&hl=en&num=20",515,2018-06-08,,,,,,,,,7,2.33,2,4,3
2,"JJ Sullivan, LE Molles",Biodiversity monitoring by community‐based restoration groups in New Zealand,2016,Ecological Management & Restoration,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/emr.12225/full,"https://scholar.google.com/scholar?cites=9785041108400414832&as_sdt=2005&sciodt=0,5&hl=en&num=20",516,2018-06-08,,,,,,,,,2,1,1,2,2
40,"JC Besley, A Dudo…",Scientists' views about communication training,2015,Journal of Research in …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/tea.21186/full,"https://scholar.google.com/scholar?cites=6528807562655369186&as_sdt=2005&sciodt=0,5&hl=en&num=20",517,2018-06-08,HTML,,,,,,,,40,13.33,13,3,3
0,"RM Chiaravalloti, C Delelis, C Tofoli, CV Padua…",Natureza & Conservação,2015,,academia.edu,http://www.academia.edu/download/44124709/Federal_protected_areas_management_strat20160326-14838-11f8v3s.pdf,,518,2018-06-08,PDF,,,,,,,,0,0,0,5,3
0,D LeMieux,SOCIAL AND NEW MEDIA IN SPACE PROJECTS AND NETWORKS: PRELIMINARY FINDINGS OF MIXED-METHODS ETHNOGRAPHIC RESEARCH IN …,2017,,daniellelemieux.com,https://www.daniellelemieux.com/uploads/9/8/4/9/98490480/12_sep_final_manuscript_for_iac_pdf.pdf,,519,2018-06-08,PDF,,,,,,,,0,0,0,1,1
4,"SM Eglington, TM Brereton, CM Tayleur, D Noble…",Patterns and causes of covariation in bird and butterfly community structure,2015,Landscape …,Springer,https://link.springer.com/article/10.1007/s10980-015-0199-z,"https://scholar.google.com/scholar?cites=14004937353383698449&as_sdt=2005&sciodt=0,5&hl=en&num=20",520,2018-06-08,HTML,,,,,,,,4,1.33,1,5,3
10,"J Prpić, P Shukla, Y Roth, JF Lemoine",Is the world flat? Unpacking the geography of crowd capital,2014,12th Annual Open and User …,academia.edu,http://www.academia.edu/download/42334698/Is_the_World_Flat_Unpacking_the_Geograph20160207-18447-1pmfmai.pdf,"https://scholar.google.com/scholar?cites=260237674584663732&as_sdt=2005&sciodt=0,5&hl=en&num=20",521,2018-06-08,PDF,,,,,,,,10,2.5,3,4,4
3,"WM Eaton, M Burnham, CC Hinrichs, T Selfa",Bioenergy experts and their imagined “obligatory publics” in the United States: Implications for public engagement and participation,2017,Energy research & social …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2214629616302997,"https://scholar.google.com/scholar?cites=3003294569619655122&as_sdt=2005&sciodt=0,5&hl=en&num=20",522,2018-06-08,HTML,,,,,,,,3,3,1,4,1
0,"MH Allsopp, BP Oldroyd","BA Harpur, NC Chapman, L. Krimus, P. Maciukiewicz, V. Sandhu, K. Sood, J. Lim, TE Rinderer",2015,Insect. Soc,researchgate.net,https://www.researchgate.net/profile/Amro_Zayed/publication/281809807_Assessing_patterns_of_admixture_and_ancestry_in_Canadian_honey_bees/links/560c077708aed543358d1aeb.pdf,,523,2018-06-08,PDF,,,,,,,,0,0,0,2,3
0,"S Willcock, J Martínez-López, DAP Hooftman…",Machine learning for ecosystem services,2018,Ecosystem Services,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212041617306423,,524,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"MIC Gonçalves, RS De Sousa-Lima…",Low latitude habitat use patterns of a recovering population of humpback whales,2018,… of the United Kingdom,cambridge.org,https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/low-latitude-habitat-use-patterns-of-a-recovering-population-of-humpback-whales/1658AF5F1006192EFF463C9F5A7FF1AC,,525,2018-06-08,,,,,,,,,0,0,0,3,1
1,W Rogers,Sustainability and the role of revenue generation,2014,A guide to the best revenue models and funding …,sr.ithaka.org,http://www.sr.ithaka.org/wp-content/uploads/2015/08/Jisc_Report_032614.pdf#page=12,"https://scholar.google.com/scholar?cites=14076984883036312979&as_sdt=2005&sciodt=0,5&hl=en&num=20",526,2018-06-08,PDF,,,,,,,,1,0.25,1,1,4
0,K White,Applying Adaptive Management Approaches to Data Limited Fisheries: The Case of Bermuda's Shallow Water Snapper Species [graduate project].,2015,,dalspace.library.dal.ca,http://dalspace.library.dal.ca/handle/10222/70750,,527,2018-06-08,,,,,,,,,0,0,0,1,3
0,"JEW Yusuf, P Rawat, C Considine…",Participatory GIS as a Tool for Stakeholder Engagement in Building Resilience to Sea Level Rise: A Demonstration Project,2018,Marine Technology …,ingentaconnect.com,https://www.ingentaconnect.com/contentone/mts/mtsj/2018/00000052/00000002/art00007,,528,2018-06-08,,,,,,,,,0,0,0,4,1
2,N AbiGhannam,Madam Science Communicator: a typology of women's experiences in online science communication,2016,Science Communication,journals.sagepub.com,http://journals.sagepub.com/doi/abs/10.1177/1075547016655545,"https://scholar.google.com/scholar?cites=13776581557874396844&as_sdt=2005&sciodt=0,5&hl=en&num=20",529,2018-06-08,,,,,,,,,2,1,2,1,2
0,"JJ Wilson, KW Sing, PN Chen, A Zieritz",Tracking the southern river terrapin (Batagur affinis) through environmental DNA: prospects and challenges,2017,Mitochondrial DNA Part A,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/24701394.2017.1373109,,530,2018-06-08,,,,,,,,,0,0,0,4,1
1,"PFE Addison, DJ Collins, R Trebilco…","A new wave of marine evidence-based management: emerging challenges and solutions to transform monitoring, evaluating, and reporting",2017,ICES Journal of …,academic.oup.com,https://academic.oup.com/icesjms/article-abstract/75/3/941/4739744,"https://scholar.google.com/scholar?cites=1006205189824023072&as_sdt=2005&sciodt=0,5&hl=en&num=20",531,2018-06-08,,,,,,,,,1,1,0,4,1
1,"BG Holt, GC Costa, C Penone, JP Lessard…",Environmental variation is a major predictor of global trait turnover in mammals,2018,Journal of …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jbi.13091,"https://scholar.google.com/scholar?cites=4351087218807069959&as_sdt=2005&sciodt=0,5&hl=en&num=20",532,2018-06-08,,,,,,,,,1,1,0,5,1
1,"RB Garcia, AE Muchlinski",Range Expansion of the Eastern Fox Squirrel within the Greater Los Angeles Metropolitan Area (2005–2014) and Projections for Continued Range Expansion,2017,"Bulletin, Southern California Academy of …",BioOne,http://www.bioone.org/doi/abs/10.3160/soca-116-01-33-45.1,"https://scholar.google.com/scholar?cites=3435426230704813448&as_sdt=2005&sciodt=0,5&hl=en&num=20",533,2018-06-08,,,,,,,,,1,1,1,2,1
8,"PJ Clunies-Ross, GPS Smith, KC Gordon…",Synthetic shorelines in New Zealand? Quantification and characterisation of microplastic pollution on Canterbury's coastlines,2016,New Zealand Journal of …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/00288330.2015.1132747,"https://scholar.google.com/scholar?cites=16390836561266912921&as_sdt=2005&sciodt=0,5&hl=en&num=20",534,2018-06-08,,,,,,,,,8,4,2,4,2
6,"S Daniel, D Farhad",User requirements of a crowdsourcing platform for researchers: findings from a series of focus groups,2014,Proceedings of the 2014 Pacific Asia …,works.bepress.com,https://works.bepress.com/daniel_schlagwein/11/download/,"https://scholar.google.com/scholar?cites=17788338911650459420&as_sdt=2005&sciodt=0,5&hl=en&num=20",535,2018-06-08,,,,,,,,,6,1.5,3,2,4
1,"N Kingston, B MacSharry, MG de Lima…","Knowledge generation, acquisition and management",2015,… Area Governance and …,JSTOR,http://www.jstor.org/stable/pdf/j.ctt1657v5d.18.pdf,"https://scholar.google.com/scholar?cites=12228073119393005762&as_sdt=2005&sciodt=0,5&hl=en&num=20",536,2018-06-08,,,,,,,,,1,0.33,0,4,3
6,"O Mac Aodha, V Stathopoulos…",Putting the Scientist in the Loop--Accelerating Scientific Progress with Interactive Machine Learning,2014,"… (ICPR), 2014 22nd …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6976724/,"https://scholar.google.com/scholar?cites=9314717483639309747&as_sdt=2005&sciodt=0,5&hl=en&num=20",537,2018-06-08,,,,,,,,,6,1.5,2,3,4
7,"SA Ballari, CB Anderson, AEJ Valenzuela",Understanding trends in biological invasions by introduced mammals in southern South America: a review of research and management,2016,Mammal Review,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/mam.12065/full,"https://scholar.google.com/scholar?cites=5520746667169399894&as_sdt=2005&sciodt=0,5&hl=en&num=20",538,2018-06-08,,,,,,,,,7,3.5,2,3,2
11,"A Sier, D Monteith",The UK Environmental Change Network after twenty years of integrated ecosystem assessment: Key findings and future perspectives,2016,Ecological indicators,Elsevier,https://www.sciencedirect.com/science/article/pii/S1470160X16300231,"https://scholar.google.com/scholar?cites=6074354358290132491&as_sdt=2005&sciodt=0,5&hl=en&num=20",539,2018-06-08,HTML,,,,,,,,11,5.5,6,2,2
0,"T Carlson, A Cohen",Linking community-based monitoring to water policy: Perceptions of citizen scientists,2018,Journal of environmental management,Elsevier,https://www.sciencedirect.com/science/article/pii/S0301479718304596,,540,2018-06-08,HTML,,,,,,,,0,0,0,2,1
3,H Voss,Environmental public participation in the UK,2014,The International Journal of Social Quality,berghahnjournals.com,https://www.berghahnjournals.com/view/journals/ijsq/4/1/ijsq040103.xml,"https://scholar.google.com/scholar?cites=3117559790487496058&as_sdt=2005&sciodt=0,5&hl=en&num=20",541,2018-06-08,,,,,,,,,3,0.75,3,1,4
11,"B Pedregal, V Cabello, N Hernández-Mora…",Information and knowledge for water governance in the networked society,2015,Water …,water-alternatives.org,http://www.water-alternatives.org/index.php/alldoc/articles/vol8/v8issue2/278-a8-2-1/file,"https://scholar.google.com/scholar?cites=12377650111971282348&as_sdt=2005&sciodt=0,5&hl=en&num=20",542,2018-06-08,PDF,,,,,,,,11,3.67,3,4,3
10,M Terras,Crowdsourcing in the digital humanities,2016,A New Companion to Digital Humanities,hcommons.org,https://hcommons.org/deposits/item/hc:15065/,"https://scholar.google.com/scholar?cites=1570572828178938785&as_sdt=2005&sciodt=0,5&hl=en&num=20",543,2018-06-08,,,,,,,,,10,5,10,1,2
24,"J Biggs, S Von Fumetti, M Kelly-Quinn",The importance of small waterbodies for biodiversity and ecosystem services: implications for policy makers,2017,Hydrobiologia,Springer,https://link.springer.com/article/10.1007/s10750-016-3007-0,"https://scholar.google.com/scholar?cites=13722474123129761772&as_sdt=2005&sciodt=0,5&hl=en&num=20",544,2018-06-08,HTML,,,,,,,,24,24,8,3,1
2,"G McArdle, R Kitchin",The Dublin Dashboard: Design and development of a real-time analytical urban dashboard,2016,ISPRS Annals of the Photogrammetry …,search.proquest.com,http://search.proquest.com/openview/312c3260dbad90d8a4c859033b8982f2/1?pq-origsite=gscholar&cbl=2037681,"https://scholar.google.com/scholar?cites=1911551886661392642&as_sdt=2005&sciodt=0,5&hl=en&num=20",545,2018-06-08,HTML,,,,,,,,2,1,1,2,2
0,S Findlay,The bright side of linking science and management in large river ecosystems: The Hudson River case study,,River Research and Applications,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/rra.3233/full,,546,2018-06-08,,,,,,,,,0,0,0,1,
5,"D Relojo, SJ Pilao",Key contributions and future directions of academic social networking services for the digital academic,2016,International Journal of Humanities & Social Science …,ijhsss.com,https://www.ijhsss.com/files/Dennis-Relojo_w992oszw.pdf,"https://scholar.google.com/scholar?cites=14982711467803360175&as_sdt=2005&sciodt=0,5&hl=en&num=20",547,2018-06-08,PDF,,,,,,,,5,2.5,3,2,2
0,"A Glenny, S Grayson, KH Lee, T Lord",A Roadmap for Antarctic Science: Assessing the Effectiveness of the Antarctic Roadmap Challenges,2017,,ir.canterbury.ac.nz,https://ir.canterbury.ac.nz/handle/10092/14298,,548,2018-06-08,,,,,,,,,0,0,0,4,1
4,"MJB Currie, P Lackova, E Dinnie","Greenspace matters: exploring links between greenspace, gender and well-being with conservation volunteers",2016,Landscape Research,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/01426397.2016.1208813,"https://scholar.google.com/scholar?cites=17201866453883559511&as_sdt=2005&sciodt=0,5&hl=en&num=20",549,2018-06-08,,,,,,,,,4,2,1,3,2
2,"C Saitis, A Hankinson, I Fujinaga",Correcting Large-Scale OMR Data with Crowdsourcing,2014,… of the 1st International Workshop on …,dl.acm.org,https://dl.acm.org/citation.cfm?id=2660186,"https://scholar.google.com/scholar?cites=9955625781858573288&as_sdt=2005&sciodt=0,5&hl=en&num=20",550,2018-06-08,,,,,,,,,2,0.5,1,3,4
1,DL Byers,Studying plant–pollinator interactions in a changing climate: A review of approaches,2017,Applications in plant sciences,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.3732/apps.1700012/full,"https://scholar.google.com/scholar?cites=13307386275561324619&as_sdt=2005&sciodt=0,5&hl=en&num=20",551,2018-06-08,HTML,,,,,,,,1,1,1,1,1
5,"J Oña, EC Garland, J Denkinger",Southeastern Pacific humpback whales (Megaptera novaeangliae) and their breeding grounds: distribution and habitat preference of singers and social groups off the …,2017,Marine Mammal Science,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/mms.12365/full,"https://scholar.google.com/scholar?cites=7143429024160146081&as_sdt=2005&sciodt=0,5&hl=en&num=20",552,2018-06-08,,,,,,,,,5,5,2,3,1
2,"MT Bhatti, AA Anwar, M Aslam",Groundwater monitoring and management: Status and options in Pakistan,2017,Computers and Electronics in Agriculture,Elsevier,https://www.sciencedirect.com/science/article/pii/S0168169916302605,"https://scholar.google.com/scholar?cites=4391080185798845137&as_sdt=2005&sciodt=0,5&hl=en&num=20",553,2018-06-08,HTML,,,,,,,,2,2,1,3,1
2,N Mansuy,"Big data in the forest bioeconomy: the good, the bad, and the ugly",2016,J. Sci. Technol. For. Prod. Process,researchgate.net,https://www.researchgate.net/profile/Nicolas_Mansuy/publication/308670764_Big_data_in_the_forest_bioeconomy_the_good_the_bad_and_the_ugly/links/57ea7b0608ae91a0c8d3da7a/Big-data-in-the-forest-bioeconomy-the-good-the-bad-and-the-ugly.pdf,"https://scholar.google.com/scholar?cites=3357868253501058978&as_sdt=2005&sciodt=0,5&hl=en&num=20",554,2018-06-08,PDF,,,,,,,,2,1,2,1,2
9,"N Mahony, HC Stephansen",The frontiers of participatory public engagement,2016,European Journal of Cultural …,journals.sagepub.com,http://journals.sagepub.com/doi/abs/10.1177/1367549416632007,"https://scholar.google.com/scholar?cites=5166469100075616456&as_sdt=2005&sciodt=0,5&hl=en&num=20",555,2018-06-08,,,,,,,,,9,4.5,5,2,2
0,M Michael,On “Aesthetic Publics” The Case of VANTAblack®,2018,"Science, Technology, & Human Values",journals.sagepub.com,http://journals.sagepub.com/doi/abs/10.1177/0162243918775217,,556,2018-06-08,,,,,,,,,0,0,0,1,1
0,"NG Perlut, TC Klak, E Rakhimberdiev",Geolocator Data Reveal the Migration Route and Wintering Location of a Caribbean Martin (Progne dominicensis),2017,The Wilson Journal of Ornithology,BioOne,http://www.bioone.org/doi/abs/10.1676/16-142.1,,557,2018-06-08,,,,,,,,,0,0,0,3,1
0,"MJ Kingsford, S Becken, C Bordehore…",Empowering Stakeholders to Manage Stinging Jellyfish: A Perspective,2018,Coastal …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/08920753.2018.1405326,,558,2018-06-08,,,,,,,,,0,0,0,4,1
3,"M Swan, T Kido, M Ruckenstein","BRAINY–multi-modal brain training app for Google glass: cognitive enhancement, wearable computing, and the Internet-of-Things extend personal data …",2014,… Data Analytics in the Internet of …,melanieswan.com,http://www.melanieswan.com/documents/VLDB.pdf,"https://scholar.google.com/scholar?cites=16653644100874137801&as_sdt=2005&sciodt=0,5&hl=en&num=20",559,2018-06-08,PDF,,,,,,,,3,0.75,1,3,4
65,"M Hossain, I Kauranen",Crowdsourcing: a comprehensive literature review,2015,Strategic Outsourcing: An International …,emeraldinsight.com,http://www.emeraldinsight.com/doi/abs/10.1108/SO-12-2014-0029,"https://scholar.google.com/scholar?cites=6634674609376775145&as_sdt=2005&sciodt=0,5&hl=en&num=20",560,2018-06-08,,,,,,,,,65,21.67,33,2,3
2,"C Runge, AIT Tulloch",Solving problems of conservation inadequacy for nomadic birds,2017,Australian Zoologist,publications.rzsnsw.org.au,http://publications.rzsnsw.org.au/doi/abs/10.7882/AZ.2016.003,"https://scholar.google.com/scholar?cites=1318943172806790719&as_sdt=2005&sciodt=0,5&hl=en&num=20",561,2018-06-08,,,,,,,,,2,2,1,2,1
0,"GWNM van Moorsel, FP Bennema…",First records of the sponge crab Dromia personata (Brachyura) in the Netherlands and its historical findings in the North Sea,2017,Marine Biodiversity …,mbr.biomedcentral.com,https://mbr.biomedcentral.com/articles/10.1186/s41200-017-0129-7,,562,2018-06-08,HTML,,,,,,,,0,0,0,3,1
10,"S Bird, J Parker",Low levels of light pollution may block the ability of male glow-worms (Lampyris noctiluca L.) to locate females,2014,Journal of insect conservation,Springer,https://link.springer.com/article/10.1007/s10841-014-9664-2,"https://scholar.google.com/scholar?cites=7809597244701974029&as_sdt=2005&sciodt=0,5&hl=en&num=20",563,2018-06-08,HTML,,,,,,,,10,2.5,5,2,4
